Date,USD/CNY Close,EUR/USD Close,USD/JPY Close,BCHAIN/TOTBC,BCHAIN/MKTCP,BCHAIN/TRFEE,BCHAIN/TRFUS,BCHAIN/NTRAN,BCHAIN/NTRAT,BCHAIN/NTREP,BCHAIN/NADDU,BCHAIN/NTRBL,BCHAIN/TOUTV,BCHAIN/ETRAV,BCHAIN/ETRVU,BCHAIN/TRVOU,BCHAIN/MKPRU,BCHAIN/CPTRV,BCHAIN/CPTRA,BCHAIN/HRATE,BCHAIN/MIREV,BCHAIN/ATRCT,BCHAIN/BLCHS,BCHAIN/AVBLS,BCHAIN/MWTRV,BCHAIN/MWNUS,BCHAIN/MWNTD,BCHAIN/DIFF,gold_price,sp_closing_price,vix_closing_price
2015-04-13,6.2179,1.05751,120.044,14049400.0,3175023906.0,15.91337178,3596.26288856,105282.0,65428398.0,96153.0,232236.0,755.0,736302.887551,159519.0,36049660.0,2112299.3305200003,225.99,2.2191737877400004,7.59868353565,346577.071279,800004.6,7.466666666669999,31848.0,0.397882245111,233732.40761199998,3244947.0,52669.0,49446390688.2,1197.85,2092.429932,13.94
2015-04-14,6.2116,1.06524,119.39,14053350.0,3035523600.0,16.94687098,3660.52413168,113372.0,65541770.0,101712.0,219510.0,634.0,1094007.70927,260797.0,56332209.0,4257460.58428,216.0,1.5207214847200001,7.556151430689999,388362.959305,856656.0,6.083333333330001,31908.0,0.383563874643,306308.721633,3250058.0,57210.0,49446390688.2,1191.45,2095.840088,13.67
2015-04-15,6.204,1.06771,119.16,14056425.0,3077794818.0,15.07987703,3301.88987449,105461.0,65647231.0,95743.0,190441.0,693.0,796458.568182,191451.0,41920036.0,2666738.76691,218.96,1.61399287992,6.415512843609999,302333.189839,676586.4,8.11666666667,31960.0,0.423203561364,201842.18132899998,3255153.0,52993.0,49446390688.2,1189.85,2106.629883,12.84
2015-04-16,6.2002,1.07745,119.026,14059875.0,3228428497.5,15.02016737,3448.9308315,104063.0,65751294.0,95847.0,196262.0,717.0,1092751.34812,179967.0,41323958.0,2376336.6934599997,229.62,1.92535598771,7.645688669360001,339203.09103899996,795633.3,8.416666666669999,32010.0,0.36445361980499996,214399.694378,3260309.0,52901.0,49446390688.2,1204.6,2104.98999,12.6
2015-04-17,6.1953,1.082,118.811,14063225.0,3131458310.75,14.2760589,3178.85003526,102089.0,65853383.0,93893.0,191876.0,794.0,1160090.32854,182134.0,40555682.0,2048217.22006,222.67,1.8469961386700002,7.33734173123,329371.117385,749061.88,8.35,32059.0,0.370227344001,215077.104612,3265137.0,51353.0,49446390688.2,1204.55,2081.179932,13.89
2015-04-18,6.1953,1.082,118.811,14066550.0,3127275396.0,13.91339511,3093.22600086,100484.0,65953867.0,89058.0,225102.0,777.0,888595.0446469999,165284.0,36745887.0,1085148.33899,222.32,2.01955705498,7.38529676366,326913.123972,742104.16,9.416666666669999,32111.0,0.394062364908,181217.373473,3269978.0,48609.0,49446390688.2,1204.55,2081.179932,13.89
2015-04-19,6.1953,1.082,118.811,14069950.0,3175869114.0,12.06487514,2723.2836165999997,86313.0,66040180.0,77576.0,168858.0,921.0,824017.017661,113757.0,25677167.0,1282638.2878,225.72,2.99938320338,8.92283479893,334287.104212,770156.64,7.7,32156.0,0.33493491481300003,190303.738812,3274244.0,44221.0,49446390688.2,1204.55,2081.179932,13.89
2015-04-20,6.1994,1.07358,119.266,14074100.0,3161465083.0,15.96574801,3586.38597549,115128.0,66155308.0,104049.0,253148.0,654.0,1314222.73997,184164.0,41368777.0,1314495.7334399999,224.63,2.2615702684,8.126467497050001,408026.90661199996,935583.95,7.416666666669999,32216.0,0.365684084145,233647.033031,3279011.0,60689.0,49446390688.2,1203.25,2100.399902,13.3
2015-04-21,6.202000000000001,1.0734,119.664,14078075.0,3165877506.0,16.81026573,3780.29255736,114061.0,66269369.0,114061.0,205286.0,629.0,1167048.9837200001,173284.0,38968128.0,1214171.13658,224.88,2.30315419307,7.868562260539999,376310.70587,897496.08,7.9,32273.0,0.359495450866,292960.779121,3284127.0,58365.0,47610564513.5,1197.7,2097.290039,13.25
2015-04-22,6.1937,1.0728,119.9,14081650.0,3342138811.0,16.12435635,3826.95473611,113657.0,66383026.0,106012.0,222085.0,792.0,1492167.79494,208669.0,49525610.0,3082931.51057,237.34,1.7209034648599997,7.49877209499,338442.961883,852287.94,8.46666666667,32330.0,0.40196947618,296360.1089,3289120.0,62175.0,47610564513.5,1202.4,2107.959961,12.71
2015-04-23,6.1972,1.0826,119.509,14085100.0,3316759348.0,14.77482324,3479.17537656,107241.0,66490267.0,101207.0,212819.0,716.0,1043100.65398,170771.0,40213228.0,2574137.14255,235.48,2.02844379778,7.606258054289999,326609.29188699997,815702.72,7.8,32382.0,0.382458949435,254304.552702,3294361.0,58441.0,47610564513.5,1187.75,2112.929932,12.48
2015-04-24,6.1935,1.0862,118.901,14088100.0,3253364933.0,16.22929386,3747.83083109,110568.0,66600835.0,102383.0,205205.0,906.0,1300018.22487,183886.0,42464891.0,1785947.06855,230.93,1.64014286819,6.29915418566,284008.079902,696484.88,9.166666666669999,32441.0,0.49729324181900003,295258.454666,3299459.0,58422.0,47610564513.5,1192.15,2117.689941,12.29
2015-04-25,6.1935,1.0862,118.901,14091950.0,3221419770.0,99.96396999,22851.7635397,100790.0,66701625.0,94093.0,242148.0,857.0,1061784.87241,143563.0,32818421.0,1441666.3457799999,228.6,2.7507154919,8.95665641433,364477.035874,902741.4,8.11666666667,32494.0,0.34991697831600005,219164.57912199997,3305388.0,54225.0,47610564513.5,1192.15,2117.689941,12.29
2015-04-26,6.1935,1.0862,118.901,14095675.0,3078777333.5,13.29723822,2904.38277201,93761.0,66795386.0,86025.0,226263.0,715.0,986913.304142,162355.0,35461638.0,2205193.13275,218.42,2.30235825952,8.70782052239,352643.36587800004,816453.96,7.5,32543.0,0.333681458595,164033.021543,3310653.0,48874.0,47610564513.5,1192.15,2117.689941,12.29
2015-04-27,6.2171,1.08805,119.107,14099125.0,3138324233.75,15.196205599999999,3382.5234045,109382.0,66904768.0,101588.0,203028.0,655.0,1387033.68476,227171.0,50565946.0,2518529.62011,222.59,1.5252841394,7.0511999232,326609.29188699997,771274.35,7.916666666669999,32599.0,0.410403590271,312513.157307,3315533.0,61238.0,47610564513.5,1182.75,2108.919922,13.12
2015-04-28,6.2028,1.0968,118.872,14103050.0,3140185113.0,15.80028461,3518.09137126,112434.0,67017202.0,106587.0,218502.0,623.0,1282095.82139,218353.0,48618543.0,2701221.0514700003,222.66,1.80441524926,7.802625540319999,371577.23787199997,877280.4,7.35,32655.0,0.35997520738300004,263920.01120300003,3320401.0,63258.0,47610564513.5,1201.4,2114.76001,12.41
2015-04-29,6.1967,1.1108,118.99,14106275.0,3183645204.75,17.28262292,3900.51516681,116989.0,67134191.0,106124.0,207741.0,713.0,1302466.31542,187040.0,42213058.0,1833578.5136,225.69,1.73331907692,6.254322885060001,305308.685895,731686.98,9.066666666669999,32715.0,0.46874903153999997,270888.574883,3325183.0,67094.0,47610564513.5,1204.8,2106.850098,13.39
2015-04-30,6.1992,1.123,119.417,14109600.0,3317590248.0,16.08932183,3783.08224189,114070.0,67248261.0,108264.0,215077.0,741.0,1220912.9665700002,196388.0,46176646.0,2664411.20956,235.13,1.70122647655,6.88673034102,314775.62189099996,785569.33,8.46666666667,32769.0,0.411972935038,249563.62807399998,3329868.0,63705.0,47610564513.5,1204.3,2085.51001,14.55
2015-05-01,6.2134,1.1211,120.15,14113275.0,3294461783.25,15.30178105,3571.8947505,105236.0,67353497.0,97071.0,197072.0,793.0,1211402.25171,185548.0,43312468.0,2008394.0045,233.43,1.98870379097,8.1850003801,347909.89788,861356.7,8.36666666667,32821.0,0.35823508022600004,277664.20298400003,3334318.0,57928.0,47610564513.5,1179.0,2108.290039,12.7
2015-05-02,6.2134,1.1211,120.15,14116950.0,3305201503.5,14.07475563,3295.32253565,96416.0,67449913.0,86271.0,238390.0,704.0,938951.080965,138144.0,32343624.0,1266259.34956,234.13,2.6704044097799997,8.958114524560001,347909.89788,863705.57,8.0,32873.0,0.35633270756700003,200727.87941700002,3338506.0,51485.0,47610564513.5,1179.0,2108.290039,12.7
2015-05-03,6.2134,1.1211,120.15,14120400.0,3396097404.0,12.37823502,2977.08930466,86037.0,67535950.0,79473.0,212123.0,732.0,814631.001058,144890.0,34847499.0,1041482.49385,240.51,2.3893984889400004,9.6777621256,326609.29188699997,832645.62,7.38333333333,32919.0,0.334149326103,175038.845114,3342704.0,47898.0,47610564513.5,1179.0,2108.290039,12.7
2015-05-04,6.21,1.11466,120.125,14123700.0,3335594229.0,13.94423733,3293.21053023,94120.0,67630070.0,88545.0,190201.0,783.0,1115767.9865700002,162530.0,38384611.0,1535336.53776,236.17,2.03839819441,8.313123778160001,312624.333323,782431.21,9.066666666669999,32968.0,0.372582854647,249264.851566,3347618.0,52988.0,47643398017.8,1179.0,2114.48999,12.85
2015-05-05,6.2078,1.11948,119.833,14127550.0,3315170883.0,16.03734494,3763.32336362,114171.0,67744241.0,107830.0,219068.0,698.0,1185724.4293,169224.0,39710134.0,2093073.8810599998,234.66,2.28454419945,7.94593688415,364728.388877,907195.56,7.85,33024.0,0.365427432122,233954.700592,3356144.0,64725.0,47643398017.8,1187.4,2089.459961,14.31
2015-05-06,6.2013,1.1346,119.411,14131125.0,3331977963.75,16.01690293,3776.62554186,113496.0,67857737.0,107858.0,219506.0,691.0,1163293.86459,182769.0,43095033.0,1347892.37273,235.79,1.9647783943500001,7.460367678160001,338676.3611,846721.89,8.583333333330001,33079.0,0.38926758132600003,285243.616601,3360999.0,61965.0,47643398017.8,1191.25,2080.149902,15.15
2015-05-07,6.2059,1.1266,119.808,14135150.0,3307483748.5,16.35823476,3827.66335149,113420.0,67971157.0,107329.0,227324.0,724.0,1369922.51817,202393.0,47357958.0,2515896.02661,233.99,1.99660972098,8.33674475401,381306.95200700004,945553.59,6.81666666667,33137.0,0.36292286985399996,300327.575321,3367895.0,59704.0,47643398017.8,1183.0,2088.0,15.13
2015-05-08,6.2143,1.12065,119.743,14138850.0,3460059372.0,15.86988861,3883.67914064,108365.0,68079522.0,101732.0,261673.0,670.0,1125450.44812,196211.0,48016735.0,2975459.3875700003,244.72,1.89337073181,8.389561205189999,350518.19190700003,909134.8,7.25,33193.0,0.382377875818,271973.64046799997,3372534.0,57922.0,47643398017.8,1185.25,2116.100098,12.86
2015-05-09,6.2143,1.12065,119.743,14142000.0,3409353360.0,14.78591409,3564.58816882,98717.0,68178239.0,92434.0,199251.0,723.0,912949.8806540001,160352.0,38657753.0,1638017.40519,241.08,1.9731543107900003,7.726907422230001,298414.136354,762777.12,9.46666666667,33243.0,0.399516408406,219930.705256,3376484.0,53900.0,47643398017.8,1185.25,2116.100098,12.86
2015-05-10,6.2143,1.12065,119.743,14145225.0,3385659603.75,15.217629800000001,3642.33969263,90054.0,68268293.0,83644.0,213909.0,653.0,995251.992599,120762.0,28904386.0,812668.808367,239.35,2.6829630890200002,8.611433140119999,305519.23483800003,775494.0,8.933333333330001,33293.0,0.389588104662,167828.00885,3380972.0,47174.0,47643398017.8,1185.25,2116.100098,12.86
2015-05-11,6.2073,1.11568,120.11,14148950.0,3455032100.5,16.18034809,3951.0792001,102966.0,68371259.0,96515.0,215628.0,726.0,1075275.17356,176602.0,43124535.0,1904904.06317,244.19,2.1183180091900002,8.872004253830001,352886.558069,913514.79,8.03333333333,33349.0,0.378241718215,257353.255711,3386200.0,56649.0,47643398017.8,1184.75,2105.330078,13.85
2015-05-12,6.2098,1.1216,119.82,14152900.0,3418066879.0,16.75259925,4045.92024487,114424.0,68485683.0,109297.0,233523.0,494.0,1161665.7512700001,206427.0,49854247.0,2404838.8961099996,241.51,1.9212579019,8.37087201986,374201.853523,957828.66,7.55,33407.0,0.372562179083,301067.938743,3391659.0,61760.0,47643398017.8,1184.45,2099.1201170000004,13.86
2015-05-13,6.2021,1.13477,119.15,14156950.0,3436174904.0,15.40723591,3739.64430008,108615.0,68594298.0,101967.0,211323.0,714.0,1071140.42366,189880.0,46087784.0,1396294.3637299999,242.72,2.14082065442,9.08398287529,383675.31816900003,986656.8,7.45,33461.0,0.339260566382,242520.873964,3396825.0,57638.0,47643398017.8,1193.0,2098.47998,13.76
2015-05-14,6.2016,1.1402,119.164,14160450.0,3374718444.0,14.19848984,3383.78409867,101228.0,68695526.0,93903.0,201739.0,783.0,1047459.5287799999,186504.0,44447621.0,2207220.5635900004,238.32,1.8841423961200001,8.2729726953,331571.262615,837456.48,7.7,33511.0,0.361189263208,228885.688498,3401823.0,52068.0,47643398017.8,1214.75,2121.100098,12.74
2015-05-15,6.2054,1.14459,119.353,14164575.0,3365503020.0,15.0815495,3583.3761611999994,107882.0,68803408.0,99964.0,209999.0,758.0,1014614.7912399999,181310.0,43079301.0,1531716.9760200002,237.6,2.28337966114,9.11796221798,390780.416654,983664.0,7.666666666669999,33563.0,0.320089236173,240485.887906,3406874.0,56477.0,47643398017.8,1216.3,2122.72998,12.38
2015-05-16,6.2054,1.14459,119.353,14167775.0,3352520598.25,13.79618089,3264.590284,93025.0,68896433.0,85085.0,236081.0,653.0,744402.192593,116394.0,27542351.0,795922.661405,236.63,2.7604476826099997,8.17298779898,303150.868677,760292.19,8.45,33613.0,0.390788860619,214286.467993,3411578.0,49050.0,47643398017.8,1216.3,2122.72998,12.38
2015-05-17,6.2054,1.14459,119.353,14172100.0,3341497738.0,12.33378944,2908.06087416,85578.0,68982011.0,77481.0,216412.0,708.0,686643.8673609999,104689.0,24683670.0,735036.9233050001,235.78,4.142730209090001,11.9490740611,419738.369702,1022577.86,6.4,33660.0,0.273894403711,181710.60131099998,3416442.0,43717.0,48807487244.7,1216.3,2122.72998,12.38
2015-05-18,6.2043,1.13094,119.98,14175525.0,3351802886.25,14.85179661,3511.70730843,97915.0,69079926.0,90495.0,197816.0,772.0,827210.0964,156159.0,36923749.0,1151300.87603,236.45,2.2022453375,8.30466782413,332393.96907,813151.55,7.716666666669999,33713.0,0.389825772195,190967.165593,3421590.0,47969.0,48807487244.7,1228.15,2129.199951,12.73
2015-05-19,6.206,1.11537,120.72,14178925.0,3290077757.0,15.46219384,3587.84745863,106503.0,69186429.0,99347.0,207126.0,624.0,1143305.56564,205369.0,47653800.0,1645994.51369,232.04,1.66286129273,7.44032186887,329967.735719,792416.6,8.066666666669999,33766.0,0.396096257602,310593.078467,3426967.0,57512.0,48807487244.7,1219.65,2127.830078,12.85
2015-05-20,6.202000000000001,1.1108,121.148,14182475.0,3327208635.0,15.67924364,3678.35055794,107683.0,69294112.0,101313.0,221491.0,732.0,1191754.86006,191310.0,44881421.0,1878977.7163200001,234.6,1.86346372472,7.7667691279,344525.135825,836349.0,7.916666666669999,33822.0,0.400727668279,367250.125634,3432989.0,56866.0,48807487244.7,1206.75,2125.850098,12.88
2015-05-21,6.1977,1.11221,120.954,14186300.0,3347966800.0,14.46308563,3413.28820868,99962.0,69394074.0,95717.0,203159.0,792.0,957204.68142,179991.0,42477985.0,1188036.812,236.0,2.13287895745,9.06348412397,371213.702684,906004.0,7.65,33871.0,0.323536754434,272662.195628,3439189.0,53933.0,48807487244.7,1209.6,2130.820068,12.11
2015-05-22,6.1974,1.10121,121.511,14189850.0,3412658925.0,15.32116469,3684.74010795,100591.0,69494665.0,94416.0,207671.0,748.0,1165755.1174,220389.0,53003651.0,2072782.0393599998,240.5,1.61759139475,8.52345140221,344525.135825,857382.5,8.083333333330001,33924.0,0.37616991661,304058.29719099996,3444694.0,53676.0,48807487244.7,1211.0,2126.060059,12.13
2015-05-23,6.1974,1.10121,121.511,14192850.0,3388826794.5,13.47221894,3216.7617163000004,92674.0,69587339.0,83932.0,194783.0,831.0,1144605.36823,190033.0,45374296.0,1284918.23032,238.77,1.5855100262600001,7.7628462136100005,291148.002105,719414.01,9.3,33970.0,0.39145822524999996,267335.342881,3449943.0,48905.0,48807487244.7,1211.0,2126.060059,12.13
2015-05-24,6.1974,1.10121,121.511,14196375.0,3413660332.5,12.74716388,3065.18302658,87996.0,69675335.0,81001.0,246182.0,784.0,702062.280471,105443.0,25354803.0,704331.9059850001,240.46,3.35442173228,9.66529183145,342098.902474,850507.02,8.0,34024.0,0.38445533590099995,180558.72709600002,3455075.0,46541.0,48807487244.7,1211.0,2126.060059,12.13
2015-05-25,6.2033,1.0978,121.504,14199975.0,3346224108.75,15.48928101,3650.04907001,105519.0,69780854.0,96824.0,206424.0,1071.0,886365.2096719999,154114.0,36316995.0,1090396.64385,235.65,2.34566420594,8.07318824098,349377.602526,851874.75,7.93333333333,34081.0,0.396522475613,285891.270323,3461126.0,58854.0,48807487244.7,1211.0,2126.060059,12.13
2015-05-26,6.2041,1.0875,123.012,14203350.0,3351138399.0,17.74572734,4186.9269085999995,106971.0,69887825.0,100829.0,222322.0,653.0,1039896.70267,173736.0,40991325.0,1966702.79067,235.94,1.9523850023599998,7.481546213460001,327541.502369,800308.48,8.95,34137.0,0.418513453448,298009.878547,3467023.0,59427.0,48807487244.7,1194.0,2104.199951,14.06
2015-05-27,6.1992,1.0902,123.748,14206975.0,3338639125.0,16.09865543,3783.18402605,108558.0,69996383.0,102986.0,221553.0,853.0,1119412.00004,205260.0,48236195.0,1917704.58942,235.0,1.7738443013999998,7.88182354133,351803.835877,855635.0,7.833333333330001,34195.0,0.405971507368,300916.851598,3472705.0,57422.0,48807487244.7,1187.85,2123.47998,13.27
2015-05-28,6.2047,1.09398,124.022,14210275.0,3360445832.0,16.12750693,3813.83283881,109786.0,70106169.0,104001.0,220123.0,914.0,1049285.99305,192633.0,45553743.0,1329201.29597,236.48,1.72141216313,7.14269287523,320262.802316,784167.68,7.716666666669999,34251.0,0.426733573278,271184.486849,3480210.0,56897.0,48807487244.7,1189.45,2120.790039,13.31
2015-05-29,6.2004,1.0981299999999998,124.086,14214200.0,3352703354.0,17.52633345,4133.93627085,123148.0,70229317.0,112775.0,237083.0,883.0,1125299.6181700001,214634.0,50625830.0,1599476.10412,235.87,1.8366109639400003,7.55026098678,380918.636088,929799.54,7.61666666667,34313.0,0.397479257766,250789.440317,3485729.0,60446.0,48807487244.7,1190.4,2107.389893,13.84
2015-05-30,6.2004,1.0981299999999998,124.086,14217300.0,3285902376.0,18.13414229,4191.16296606,132907.0,70362224.0,125827.0,269743.0,872.0,928260.4782959999,183472.0,42404093.0,1100197.16335,231.12,1.69944010977,5.4220782953499995,300852.93550900003,720632.16,9.316666666669999,34377.0,0.517877894063,247410.685956,3490449.0,55305.0,48807487244.7,1190.4,2107.389893,13.84
2015-05-31,6.2004,1.0981299999999998,124.086,14220975.0,3298555151.25,13.638817000000001,3163.52360315,96037.0,70458261.0,90007.0,238007.0,772.0,782197.707911,151507.0,35141983.0,862849.440218,231.95,2.43421553193,8.90731280652,356656.302579,855431.6,7.5,34427.0,0.343095999997,227146.271642,3495018.0,50155.0,48807487244.7,1190.4,2107.389893,13.84
2015-06-01,6.2007,1.09259,124.805,14224400.0,3163506560.0,45.24728362,10062.9958771,116959.0,70575220.0,109364.0,252174.0,633.0,1473819.95235,243081.0,54061315.0,2404867.59715,222.4,1.42750504139,6.598278029049999,332393.96907,771728.0,8.48333333333,34489.0,0.45502689111,568031.5682859999,3500077.0,63464.0,48807487244.7,1187.3,2111.72998,13.97
2015-06-02,6.1971,1.1151799999999998,124.043,14228050.0,3198892481.5,19.09865642,4293.95092291,133489.0,70708709.0,126303.0,257275.0,529.0,1517326.80906,260569.0,58583666.0,2086859.8862599998,224.83,1.40807382926,6.179544906319999,345390.94554,824901.27,7.85,34557.0,0.467757159716,533951.6483850001,3505036.0,65118.0,47589591153.6,1188.75,2109.600098,14.24
2015-06-03,6.1993,1.12683,124.28,14231600.0,3220468764.0,17.86202728,4041.99815319,125399.0,70834108.0,114926.0,239702.0,666.0,1325341.04414,226890.0,51342887.0,1172704.72219,226.29,1.5721290363999998,6.436864967030001,335928.179909,807176.43,8.433333333330001,34620.0,0.448338938431,489886.956045,3511027.0,58138.0,47589591153.6,1186.6,2114.070068,13.66
2015-06-04,6.2008,1.1243,124.296,14235150.0,3210595731.0,17.47387221,3941.05713824,123893.0,70958001.0,117311.0,240222.0,713.0,1277219.05789,207085.0,46705950.0,1129310.37472,225.54,1.72248112463,6.493516017849999,335928.179909,804501.18,9.05,34681.0,0.43593423467299997,422303.476417,3516140.0,69258.0,47589591153.6,1182.45,2095.840088,14.71
2015-06-05,6.2016,1.111,125.637,14238700.0,3191604605.0,16.17225384,3625.01069824,109700.0,71067701.0,103094.0,232715.0,842.0,1443588.41218,228001.0,51106434.0,1887450.54278,224.15,1.56402792994,7.286407474930001,335928.179909,799318.9,8.4,34737.0,0.39496382189499996,590202.40375,3521147.0,62202.0,47589591153.6,1175.9,2092.830078,14.21
2015-06-06,6.2016,1.111,125.637,14242725.0,3197349335.25,15.255516199999999,3424.71083174,102005.0,71169706.0,93425.0,244636.0,807.0,1086475.72481,164006.0,36817685.0,803238.4778539999,224.49,2.4633260114400004,8.89112886623,380876.316657,906939.6,8.066666666669999,34789.0,0.32840986429499996,335433.979629,3526054.0,45439.0,47589591153.6,1175.9,2092.830078,14.21
2015-06-07,6.2016,1.111,125.637,14246900.0,3171359940.0,13.64505466,3037.38916732,88440.0,71258146.0,84280.0,225189.0,919.0,1064474.91632,150020.0,33394451.0,781109.4908949999,222.6,2.7916278285600002,10.5410312076,395070.465104,932248.8,7.5,34841.0,0.312804187843,355525.072806,3529529.0,40473.0,47589591153.6,1175.9,2092.830078,14.21
2015-06-08,6.2058,1.12822,124.408,14250425.0,3249096900.0,15.28474251,3484.92129228,94037.0,71352183.0,91751.0,188952.0,714.0,1001943.9878100001,205544.0,46863937.0,1672692.11949,228.0,1.72226245816,8.58300456203,333562.48850100004,807120.0,8.21666666667,34888.0,0.33973927869900006,305816.63808,3534606.0,45770.0,47589591153.6,1173.4,2079.280029,15.29
2015-06-09,6.2053,1.1278,124.343,14254475.0,3279954697.5,16.68496332,3839.21005993,115633.0,71467816.0,111830.0,208925.0,693.0,1244998.71711,230394.0,53013732.0,2215932.11102,230.1,1.76480049185,8.09099997406,383242.008065,935586.6,6.7,34944.0,0.351669187899,311465.969371,3540083.0,58284.0,47589591153.6,1181.0,2080.149902,14.47
2015-06-10,6.2067,1.132,122.72,14258425.0,3251063484.25,20.21619753,4609.49519882,133064.0,71600880.0,123557.0,267864.0,815.0,1303509.8023299999,226873.0,51729321.0,1320103.41759,228.01,1.74987740947,6.80273928335,373779.242434,905199.7,7.7,35023.0,0.503861831713,467388.464741,3545295.0,65262.0,47589591153.6,1186.0,2105.199951,13.22
2015-06-11,6.2082,1.12595,123.44,14262300.0,3266066700.0,18.23746303,4176.37903387,125147.0,71726027.0,116693.0,258189.0,1008.0,1392935.77554,248971.0,57014257.0,1390374.47144,229.0,1.56363872016,7.123598647989999,366682.16821100004,891497.0,7.31666666667,35086.0,0.410447760551,533675.40433,3551064.0,61264.0,47589591153.6,1180.5,2108.860107,12.85
2015-06-12,6.2068,1.1252,123.39,14265700.0,3280825686.0,18.13113121,4169.79755568,125022.0,71851049.0,113864.0,247460.0,941.0,1324268.3211700001,217735.0,50074783.0,1164648.4270799998,229.98,1.56979540187,6.28746652589,321734.031462,786071.64,8.86666666667,35147.0,0.455860278186,448253.705908,3555894.0,63601.0,47589591153.6,1179.25,2094.110107,13.78
2015-06-13,6.2068,1.1252,123.39,14269650.0,3285158823.0,17.53784362,4037.5623581999994,112813.0,71963862.0,104241.0,246532.0,792.0,1103192.29357,179169.0,41248314.0,802279.9440949999,230.22,2.21410925531,8.095545194260001,373779.242434,913282.74,7.4,35208.0,0.390649578239,402886.397507,3560971.0,62264.0,47589591153.6,1179.25,2094.110107,13.78
2015-06-14,6.2068,1.1252,123.39,14273275.0,3312113463.75,15.99530424,3711.71034889,100512.0,72064374.0,94046.0,223880.0,779.0,1329986.08266,175007.0,40610265.0,1187052.31361,232.05,2.07992241032,8.40359360076,358182.179015,844662.0,7.583333333330001,35262.0,0.376327179218,659166.163316,3565797.0,54162.0,49692386354.9,1179.25,2094.110107,13.78
2015-06-15,6.2086,1.1285,123.34,14277025.0,3375945331.5,18.51876216,4378.94650035,122279.0,72186653.0,112459.0,277522.0,856.0,1370312.78786,204834.0,48435031.0,2207160.22381,236.46,1.8395390051499998,7.28646194359,370533.288636,890981.28,7.68333333333,35330.0,0.45607109069799995,608804.660591,3571055.0,66819.0,49692386354.9,1178.25,2084.429932,15.39
2015-06-16,6.2093,1.1247,123.375,14280100.0,3503622535.0,19.75196704,4846.14511326,124094.0,72310747.0,117904.0,241825.0,747.0,1844236.25745,336390.0,82533170.0,4056676.69195,245.35,0.919767046986,6.1172409625,303837.29668200004,759112.9,9.95,35393.0,0.515885391856,566880.144857,3576808.0,65967.0,49692386354.9,1182.1,2096.290039,14.81
2015-06-17,6.2096,1.1335,123.38,14283650.0,3570341154.0,24.94126752,6234.3192293,133747.0,72444494.0,125228.0,256567.0,755.0,1955229.2356900002,348782.0,87181576.0,4321270.1687199995,249.96,1.0247085192299998,6.67945479151,350771.513242,893357.04,8.21666666667,35472.0,0.562683998699,698510.132168,3583017.0,70228.0,49692386354.9,1178.5,2100.439941,14.5
2015-06-18,6.209,1.1372,122.91,14287500.0,3546871875.0,19.74416605,4901.48922191,122001.0,72566495.0,113931.0,233829.0,900.0,1459868.8313,302041.0,74981782.0,3052713.67435,248.25,1.28095015537,7.87271620724,380414.176333,960479.25,7.483333333330001,35535.0,0.412149881388,359221.682217,3589704.0,63131.0,49692386354.9,1198.0,2121.23999,13.19
2015-06-19,6.2098,1.13434,122.68,14291525.0,3522146336.25,29.023842699999996,7152.92603341,125430.0,72691925.0,115154.0,247406.0,758.0,1837052.86043,422526.0,104131527.0,1502419.59492,246.45,0.9594676361059999,7.9654651997100006,397705.729803,999108.3,7.416666666669999,35610.0,0.468944425168,655402.8187909999,3595963.0,62850.0,49692386354.9,1198.15,2109.98999,13.96
2015-06-20,6.2098,1.13434,122.68,14294875.0,3489093090.0,22.55311938,5504.76537827,114779.0,72806704.0,100133.0,246533.0,708.0,1286244.1960200001,222078.0,54204777.0,1498695.21334,244.08,1.51838603693,7.17063016754,331009.737848,823037.76,8.28333333333,35676.0,0.499824459873,453167.77591,3601449.0,58344.0,49692386354.9,1198.15,2109.98999,13.96
2015-06-21,6.2098,1.13434,122.68,14297925.0,3466817874.75,13.16567765,3192.2818598,91203.0,72897907.0,85165.0,224267.0,781.0,921198.44574,124644.0,30222339.0,488875.566987,242.47,2.4574060951599996,8.143214696880001,301367.074757,742685.61,9.416666666669999,35725.0,0.40882272407700004,376630.82075300004,3607698.0,49493.0,49692386354.9,1198.15,2109.98999,13.96
2015-06-22,6.2105,1.1322,123.403,14301625.0,3523205318.75,23.22920549,5722.51477246,111788.0,73009695.0,105432.0,204152.0,850.0,1059024.1928100002,181132.0,44621940.0,1174145.20952,246.35,2.05540379936,8.20446783197,365592.844788,917161.05,9.23333333333,35800.0,0.509042997618,299538.355104,3613832.0,56649.0,49692386354.9,1193.7,2122.850098,12.74
2015-06-23,6.2077,1.1162,123.992,14305200.0,3489324384.0,22.92876742,5592.78494909,128795.0,73138490.0,121894.0,271463.0,664.0,1260338.90959,223786.0,54585787.0,1177823.52299,243.92,1.60734191296,6.81222283474,353241.73516700004,877380.24,8.816666666669999,35880.0,0.563772474969,404518.31238200003,3619636.0,67237.0,49692386354.9,1183.35,2124.199951,12.11
